data-time,wind,dir,slp,t2,rh2,td2
20180502-18,2.42,353.0,1014.3,285.15,44.0,273.32
20180502-19,2.14,9.0,1014.3,282.45,60.0,275.11
20180502-20,2.19,351.0,1014.5,280.95,66.0,275.02
20180502-21,3.27,2.0,1014.7,282.85,50.0,272.96
20180502-22,2.47,21.0,1015.6,284.35,46.0,273.2
20180502-23,3.18,31.0,1016.3,288.35,34.0,272.67
20180503-0,2.66,13.0,1016.9,291.05,29.0,272.88
20180503-1,3.34,26.0,1016.9,292.85,20.0,269.38
20180503-2,3.36,23.0,1017.1,294.15,17.0,268.3
20180503-3,4.43,22.0,1016.5,294.45,16.0,267.75
20180503-4,2.12,89.0,1015.3,294.85,15.0,267.22
20180503-5,2.56,144.0,1014.0,295.65,13.0,266.0
20180503-6,2.66,170.0,1012.9,296.95,15.0,268.95
20180503-7,3.54,226.0,1011.7,296.85,13.0,266.97
20180503-8,5.96,182.0,1010.4,297.15,14.0,268.19
20180503-9,6.8,188.0,1009.6,296.65,15.0,268.7
20180503-10,5.2,183.0,1009.2,295.55,18.0,270.24
20180503-11,4.16,179.0,1009.3,293.45,24.0,272.37
20180503-12,2.23,162.0,1009.6,290.95,32.0,274.15
20180503-13,2.5,129.0,1009.8,288.65,42.0,275.88
20180503-14,1.31,116.0,1009.6,287.05,50.0,276.87
20180503-15,1.14,135.0,1009.3,286.55,51.0,276.68
20180503-16,1.06,79.0,1009.3,284.35,60.0,276.92
20180503-17,1.48,95.0,1009.1,284.55,61.0,277.34
20180503-18,2.13,93.0,1009.2,286.25,54.0,277.21
20180503-19,2.03,57.0,1009.0,285.05,55.0,276.35
20180503-20,0.7,53.0,1008.7,283.65,60.0,276.25
20180503-21,1.21,60.0,1008.4,281.95,77.0,278.16
20180503-22,0.96,48.0,1008.3,282.35,79.0,278.92
20180503-23,1.36,82.0,1008.3,287.35,55.0,278.51
20180504-0,1.08,86.0,1008.1,289.95,46.0,278.37
20180504-1,1.65,97.0,1007.5,291.45,41.0,278.09
20180504-2,1.86,163.0,1007.2,292.75,41.0,279.28
20180504-3,2.0,176.0,1006.3,295.05,36.0,279.48
20180504-4,1.9,157.0,1005.3,296.35,34.0,279.82
20180504-5,2.05,179.0,1004.0,297.75,32.0,280.18
20180504-6,1.09,119.0,1003.0,299.75,30.0,281.01
20180504-7,3.97,160.0,1002.0,299.85,29.0,280.6
20180504-8,4.12,197.0,1001.5,300.45,27.0,280.09
20180504-9,4.21,179.0,1000.9,300.25,29.0,280.95
20180504-10,4.06,187.0,1000.9,298.95,32.0,281.24
20180504-11,3.76,208.0,1001.5,298.45,33.0,281.25
20180504-12,2.72,176.0,1001.6,295.65,44.0,282.96
20180504-13,0.96,124.0,1001.9,292.65,58.0,284.27
20180504-14,0.58,137.0,1002.2,292.15,68.0,286.19
20180504-15,1.9,32.0,1001.7,294.55,52.0,284.43
20180504-16,1.55,45.0,1002.2,294.15,52.0,284.05
20180504-17,1.18,72.0,1002.0,292.75,57.0,284.11
20180504-18,1.98,15.0,1002.4,291.85,60.0,284.02
20180504-19,1.64,1.0,1002.6,290.05,70.0,284.61
20180504-20,3.03,345.0,1003.2,290.45,66.0,284.11
20180504-21,3.43,354.0,1003.7,289.45,69.0,283.82
20180504-22,2.28,4.0,1004.1,290.95,63.0,283.9
20180504-23,3.3,24.0,1004.5,294.75,43.0,281.79
20180505-0,4.1,20.0,1005.0,295.95,35.0,279.88
20180505-1,3.93,14.0,1006.0,296.75,30.0,278.37
20180505-2,3.83,44.0,1006.1,297.65,26.0,277.12
20180505-3,3.99,26.0,1006.3,298.45,21.0,274.8
20180505-4,6.61,18.0,1005.8,299.55,16.0,271.96
20180505-5,5.02,32.0,1005.3,297.85,17.0,271.38
20180505-6,3.93,18.0,1005.4,297.45,17.0,271.05
20180505-7,5.6,24.0,1005.1,297.35,16.0,270.14
20180505-8,7.33,9.0,1005.2,296.95,21.0,273.52
20180505-9,2.9,70.0,1004.5,295.65,27.0,275.91
20180505-10,2.28,40.0,1004.8,295.85,31.0,278.04
20180505-11,1.9,33.0,1005.9,294.85,33.0,278.05
20180505-12,1.44,98.0,1006.7,290.05,58.0,281.82
20180505-13,1.39,139.0,1007.8,291.95,41.0,278.55
20180505-14,1.0,114.0,1008.3,288.65,61.0,281.23
20180505-15,0.42,165.0,1008.3,289.05,59.0,281.13
20180505-16,0.93,168.0,1008.4,286.95,75.0,282.64
20180505-17,0.81,85.0,1008.4,286.25,73.0,281.56
20180505-18,1.53,64.0,1008.1,284.85,80.0,281.54
20180505-19,2.51,4.0,1007.8,286.25,66.0,280.09
20180505-20,0.81,330.0,1007.9,284.65,81.0,281.53
20180505-21,1.43,335.0,1007.9,286.15,67.0,280.22
20180505-22,2.54,355.0,1007.9,285.55,75.0,281.28
20180505-23,2.63,357.0,1008.1,289.25,60.0,281.56
20180506-0,2.65,346.0,1008.5,293.05,45.0,280.9
20180506-1,1.99,341.0,1008.3,295.35,36.0,279.75
20180506-2,2.2,318.0,1008.0,297.25,33.0,280.19
20180506-3,2.19,252.0,1007.5,297.85,29.0,278.85
20180506-4,2.72,180.0,1006.3,299.65,27.0,279.39
20180506-5,2.24,177.0,1004.9,300.95,19.0,275.5
20180506-6,1.95,224.0,1004.0,301.35,16.0,273.44
20180506-7,3.0,200.0,1003.3,301.95,18.0,275.58
20180506-8,4.93,209.0,1002.8,301.55,19.0,276.0
20180506-9,5.39,196.0,1002.7,300.75,25.0,279.23
20180506-10,5.89,220.0,1002.9,299.85,26.0,279.02
20180506-11,4.37,202.0,1003.2,298.05,30.0,279.51
20180506-12,3.04,175.0,1003.5,295.45,35.0,279.43
20180506-13,2.3,158.0,1003.6,295.35,39.0,280.91
20180506-14,2.62,165.0,1003.7,294.85,46.0,282.88
20180506-15,1.61,164.0,1003.8,292.75,57.0,284.11
20180506-16,1.65,136.0,1004.0,290.05,72.0,285.03
20180506-17,1.29,111.0,1004.1,288.95,77.0,284.97
20180506-18,1.24,109.0,1004.4,288.15,83.0,285.32
20180506-19,2.41,70.0,1005.0,289.75,70.0,284.32
20180506-20,1.39,59.0,1005.6,289.35,68.0,283.5
20180506-21,1.75,357.0,1005.9,287.85,78.0,284.09
20180506-22,1.28,356.0,1006.7,288.25,79.0,284.68
20180506-23,1.55,8.0,1007.5,291.35,62.0,284.04
20180507-0,1.21,25.0,1008.4,294.55,47.0,282.92
20180507-1,1.61,115.0,1008.9,296.65,40.0,282.46
20180507-2,3.84,108.0,1009.1,298.05,22.0,275.11
20180507-3,3.68,142.0,1009.3,299.45,22.0,276.3
20180507-4,3.29,130.0,1009.1,299.45,29.0,280.25
20180507-5,4.14,146.0,1008.7,299.15,33.0,281.87
20180507-6,4.62,131.0,1008.4,300.05,30.0,281.27
20180507-7,2.15,183.0,1007.7,300.45,34.0,283.47
20180507-8,4.52,166.0,1007.4,300.15,30.0,281.36
20180507-9,4.64,143.0,1007.4,299.05,27.0,278.87
20180507-10,4.98,160.0,1007.5,298.05,28.0,278.52
20180507-11,6.03,190.0,1008.4,296.15,20.0,272.17
20180507-12,4.82,174.0,1009.5,294.25,19.0,269.88
20180507-13,3.3,153.0,1010.8,293.65,24.0,272.54
20180507-14,3.44,162.0,1011.4,292.05,27.0,272.77
20180507-15,2.59,136.0,1012.1,290.85,31.0,273.62
20180507-16,2.58,128.0,1012.7,289.95,34.0,274.1
20180507-17,1.71,130.0,1013.6,286.55,57.0,278.27
20180507-18,1.53,50.0,1013.9,286.45,60.0,278.91
20180507-19,1.02,50.0,1013.8,285.55,63.0,278.75
20180507-20,1.01,49.0,1014.3,284.65,68.0,278.99
20180507-21,0.52,65.0,1014.5,283.15,78.0,279.52
20180507-22,0.46,81.0,1015.3,284.75,76.0,280.7
20180507-23,0.66,102.0,1015.7,288.75,61.0,281.33
20180508-0,1.36,89.0,1016.0,291.85,42.0,278.8
20180508-1,1.65,126.0,1016.2,294.55,27.0,274.95
20180508-2,2.75,150.0,1015.9,295.55,24.0,274.18
20180508-3,4.33,218.0,1015.8,297.15,18.0,271.58
20180508-4,4.51,201.0,1015.1,298.55,17.0,271.96
20180508-5,4.3,182.0,1014.7,298.65,18.0,272.83
20180508-6,4.28,192.0,1014.1,299.35,18.0,273.41
20180508-7,4.15,170.0,1013.5,298.95,20.0,274.54
20180508-8,4.34,157.0,1013.0,298.85,21.0,275.13
20180508-9,4.08,182.0,1013.0,298.75,22.0,275.7
20180508-10,2.6,167.0,1013.4,296.95,25.0,275.96
20180508-11,4.06,138.0,1013.9,295.95,28.0,276.69
20180508-12,3.59,139.0,1015.0,294.85,29.0,276.22
20180508-13,3.25,152.0,1015.7,293.65,30.0,275.64
20180508-14,4.83,172.0,1016.3,293.05,29.0,274.64
20180508-15,2.62,145.0,1016.6,292.05,30.0,274.23
20180508-16,2.17,150.0,1016.8,290.75,33.0,274.4
20180508-17,2.73,77.0,1016.9,288.95,42.0,276.16
20180508-18,2.82,78.0,1016.7,288.45,46.0,276.98
20180508-19,2.09,97.0,1017.0,287.95,46.0,276.52
20180508-20,1.54,56.0,1017.3,286.45,54.0,277.4
20180508-21,1.45,51.0,1017.6,284.55,67.0,278.68
20180508-22,0.87,33.0,1018.2,285.95,63.0,279.13
20180508-23,0.87,85.0,1018.4,289.15,51.0,279.11
20180509-0,1.21,69.0,1018.7,291.15,43.0,278.5
20180509-1,1.58,166.0,1018.8,293.55,35.0,277.73
20180509-2,1.18,109.0,1018.6,295.35,32.0,278.06
20180509-3,1.91,123.0,1017.9,296.55,28.0,277.21
20180509-4,2.62,130.0,1017.0,298.05,29.0,279.02
20180509-5,5.51,183.0,1015.9,299.65,26.0,278.85
20180509-6,5.22,160.0,1015.4,300.35,23.0,277.7
20180509-7,4.56,153.0,1014.6,300.45,23.0,277.78
20180509-8,5.3,178.0,1014.0,300.95,23.0,278.21
20180509-9,6.09,178.0,1013.9,300.25,24.0,278.22
20180509-10,4.61,185.0,1014.0,299.05,26.0,278.33
20180509-11,3.64,183.0,1013.9,297.85,28.0,278.35
20180509-12,1.98,162.0,1014.3,295.45,34.0,279.01
20180509-13,0.71,151.0,1015.0,291.55,50.0,281.05
20180509-14,0.92,88.0,1015.0,289.85,58.0,281.63
20180509-15,1.72,60.0,1014.9,289.45,59.0,281.5
20180509-16,1.2,107.0,1014.7,288.65,67.0,282.61
20180509-17,1.71,102.0,1014.2,290.15,60.0,282.41
20180509-18,2.21,123.0,1014.1,290.75,56.0,281.97
20180509-19,1.75,98.0,1013.7,290.65,57.0,282.13
20180509-20,1.63,82.0,1013.7,288.85,66.0,282.58
20180509-21,1.33,79.0,1013.6,287.45,75.0,283.12
20180509-22,1.27,83.0,1013.9,288.55,73.0,283.79
20180509-23,1.58,18.0,1014.2,290.45,63.0,283.42
20180510-0,1.35,50.0,1014.3,292.05,59.0,283.96
20180510-1,0.94,321.0,1014.7,295.65,46.0,283.62
20180510-2,1.41,87.0,1014.1,295.65,46.0,283.62
20180510-3,1.68,155.0,1013.8,297.35,43.0,284.17
20180510-4,2.08,166.0,1013.1,297.95,42.0,284.37
20180510-5,2.31,125.0,1012.4,298.55,40.0,284.18
20180510-6,3.08,131.0,1011.5,299.65,38.0,284.41
20180510-7,2.75,138.0,1010.6,300.15,36.0,284.05
20180510-8,2.89,136.0,1010.2,299.85,37.0,284.19
20180510-9,2.97,148.0,1009.9,299.75,40.0,285.27
20180510-10,3.78,180.0,1009.6,299.05,40.0,284.64
20180510-11,3.89,177.0,1010.0,298.25,42.0,284.64
20180510-12,1.99,159.0,1010.2,296.65,46.0,284.54
20180510-13,1.44,149.0,1010.8,295.35,53.0,285.46
20180510-14,1.08,143.0,1011.0,294.05,59.0,285.85
20180510-15,0.82,100.0,1010.9,293.25,66.0,286.79
20180510-16,1.96,142.0,1010.5,292.95,65.0,286.27
20180510-17,1.93,115.0,1009.7,292.75,66.0,286.31
20180510-18,2.72,121.0,1009.4,294.15,55.0,284.89
20180510-19,2.55,108.0,1008.9,293.55,55.0,284.33
20180510-20,1.96,108.0,1008.8,292.95,57.0,284.3
20180510-21,1.82,40.0,1008.1,291.35,68.0,285.42
20180510-22,1.82,2.0,1008.6,292.65,60.0,284.78
20180510-23,2.18,152.0,1009.3,292.65,61.0,285.03
20180511-0,1.59,78.0,1009.4,292.25,70.0,286.73
20180511-1,3.0,114.0,1009.4,293.75,56.0,284.79
20180511-2,2.88,98.0,1009.2,293.55,58.0,285.12
20180511-3,1.85,111.0,1008.9,292.85,64.0,285.94
20180511-4,1.54,146.0,1008.5,293.65,62.0,286.22
20180511-5,1.92,140.0,1008.2,293.65,61.0,285.98
20180511-6,1.87,160.0,1007.8,294.25,61.0,286.55
20180511-7,1.65,119.0,1007.0,294.95,59.0,286.7
20180511-8,1.7,102.0,1006.6,295.35,56.0,286.29
20180511-9,1.25,98.0,1006.4,294.55,59.0,286.33
20180511-10,1.74,98.0,1006.3,294.05,63.0,286.85
20180511-11,1.2,68.0,1006.4,293.35,66.0,286.89
20180511-12,1.27,89.0,1006.5,293.05,65.0,286.37
20180511-13,1.09,14.0,1007.2,292.15,71.0,286.85
20180511-14,0.85,21.0,1007.5,292.05,77.0,287.99
20180511-15,2.07,44.0,1007.3,290.85,85.0,288.33
20180511-16,2.37,72.0,1007.1,291.05,83.0,288.16
20180511-17,2.1,82.0,1006.7,290.85,84.0,288.15
20180511-18,2.08,98.0,1006.3,290.35,86.0,288.02
20180511-19,1.97,104.0,1005.7,290.15,87.0,288.0
20180511-20,1.9,100.0,1005.3,289.65,88.0,287.68
20180511-21,1.3,92.0,1005.4,289.15,90.0,287.53
20180511-22,1.63,66.0,1005.5,289.15,90.0,287.53
20180511-23,1.95,79.0,1005.9,289.45,88.0,287.48
20180512-0,2.07,109.0,1005.9,289.85,86.0,287.53
20180512-1,1.95,114.0,1005.5,291.65,78.0,287.8
20180512-2,1.61,130.0,1005.4,293.15,71.0,287.81
20180512-3,2.42,124.0,1005.0,294.95,62.0,287.46
20180512-4,2.38,146.0,1004.0,296.65,56.0,287.51
20180512-5,2.48,128.0,1002.9,296.95,57.0,288.06
20180512-6,2.1,112.0,1001.5,297.65,54.0,287.89
20180512-7,2.23,131.0,1000.2,298.25,52.0,287.87
20180512-8,1.87,137.0,1000.5,298.15,52.0,287.78
20180512-9,1.83,135.0,1000.7,297.85,56.0,288.64
20180512-10,2.75,112.0,1000.5,296.35,64.0,289.28
20180512-11,6.59,359.0,1002.2,288.95,81.0,285.73
20180512-12,0.85,336.0,1002.3,289.85,75.0,285.45
20180512-13,2.54,141.0,1003.0,289.35,79.0,285.75
20180512-14,1.43,182.0,1003.0,289.35,82.0,286.31
20180512-15,0.9,90.0,1003.8,289.75,77.0,285.75
20180512-16,1.38,152.0,1003.3,288.25,88.0,286.3
20180512-17,0.69,120.0,1002.8,288.55,86.0,286.25
20180512-18,2.2,51.0,1002.7,287.95,91.0,286.51
20180512-19,1.06,53.0,1002.4,286.25,92.0,284.99
20180512-20,0.56,128.0,1002.3,285.65,95.0,284.88
20180512-21,2.07,350.0,1002.2,284.95,94.0,284.02
20180512-22,2.57,335.0,1002.3,286.95,94.0,286.01
20180512-23,2.28,355.0,1002.7,289.55,79.0,285.94
20180513-0,1.55,51.0,1002.6,291.55,63.0,284.47
20180513-1,1.08,151.0,1003.0,294.35,51.0,283.95
20180513-2,1.31,147.0,1002.9,296.75,46.0,284.63
20180513-3,2.92,167.0,1002.5,297.65,40.0,283.37
20180513-4,3.2,129.0,1001.8,298.85,39.0,284.08
20180513-5,3.02,125.0,1000.8,300.15,38.0,284.86
20180513-6,3.11,129.0,1000.2,301.35,34.0,284.27
20180513-7,3.67,138.0,998.9,301.25,34.0,284.18
20180513-8,3.86,119.0,998.6,302.05,35.0,285.33
20180513-9,4.87,181.0,998.4,301.45,35.0,284.79
20180513-10,2.88,114.0,998.4,299.75,49.0,288.35
20180513-11,3.37,104.0,998.6,298.35,54.0,288.55
20180513-12,2.22,92.0,999.0,297.05,60.0,288.95
20180513-13,2.5,121.0,999.6,296.55,63.0,289.23
20180513-14,1.92,108.0,999.7,295.85,66.0,289.28
20180513-15,2.73,108.0,999.1,295.35,67.0,289.03
20180513-16,2.99,114.0,998.9,295.05,65.0,288.28
20180513-17,3.2,118.0,998.2,295.15,61.0,287.4
20180513-18,1.55,99.0,997.9,294.85,60.0,286.86
20180513-19,2.12,105.0,997.4,294.65,62.0,287.17
20180513-20,0.84,5.0,997.5,294.25,67.0,287.98
20180513-21,1.26,11.0,997.8,293.35,74.0,288.64
20180513-22,1.13,90.0,998.2,293.65,73.0,288.72
20180513-23,1.55,88.0,998.6,294.65,68.0,288.59
20180514-0,1.7,101.0,999.0,295.85,66.0,289.28
20180514-1,1.61,161.0,998.9,297.35,63.0,289.99
20180514-2,1.26,119.0,998.7,299.15,59.0,290.67
20180514-3,1.6,245.0,998.3,301.35,52.0,290.76
20180514-4,2.74,155.0,997.5,301.95,54.0,291.91
20180514-5,3.22,141.0,996.7,302.45,53.0,292.08
20180514-6,3.11,117.0,995.9,303.75,50.0,292.37
20180514-7,3.98,174.0,995.1,305.35,43.0,291.47
20180514-8,4.09,141.0,994.6,305.65,44.0,292.1
20180514-9,5.03,177.0,994.3,305.65,43.0,291.74
20180514-10,5.23,179.0,994.1,305.15,44.0,291.65
20180514-11,2.67,189.0,994.6,304.25,44.0,290.82
20180514-12,3.91,178.0,995.0,303.05,45.0,290.08
20180514-13,1.1,146.0,995.7,297.85,67.0,291.43
20180514-14,2.5,161.0,996.2,298.95,55.0,289.39
20180514-15,2.22,159.0,996.4,298.35,54.0,288.55
20180514-16,2.17,149.0,996.5,297.25,59.0,288.88
20180514-17,2.63,134.0,996.2,297.75,55.0,288.27
20180514-18,2.43,88.0,996.3,296.05,61.0,288.25
20180514-19,0.74,78.0,996.3,293.95,70.0,288.36
20180514-20,1.15,76.0,996.2,293.75,72.0,288.6
20180514-21,1.46,78.0,996.7,294.35,73.0,289.4
20180514-22,1.6,71.0,997.1,294.55,75.0,290.01
20180514-23,1.34,99.0,997.5,296.35,68.0,290.22
20180515-0,1.97,106.0,997.9,299.05,62.0,291.35
20180515-1,2.65,136.0,997.8,299.35,61.0,291.38
20180515-2,2.85,144.0,997.7,300.55,58.0,291.72
20180515-3,3.17,153.0,997.7,300.45,59.0,291.9
20180515-4,3.2,134.0,997.7,300.85,59.0,292.28
20180515-5,3.55,126.0,997.0,301.45,58.0,292.57
20180515-6,1.68,118.0,996.2,301.45,59.0,292.84
20180515-7,1.65,87.0,994.9,303.05,57.0,293.8
20180515-8,2.65,141.0,994.8,302.15,60.0,293.77
20180515-9,3.15,162.0,994.7,300.35,74.0,295.41
20180515-10,0.59,36.0,994.6,296.95,91.0,295.42
20180515-11,3.65,293.0,995.0,299.15,77.0,294.89
20180515-12,5.48,124.0,995.6,297.45,82.0,294.24
20180515-13,2.99,107.0,996.4,296.65,82.0,293.46
20180515-14,1.62,94.0,995.5,296.05,89.0,294.17
20180515-15,1.61,72.0,995.6,295.85,91.0,294.33
20180515-16,2.45,97.0,995.6,295.65,92.0,294.31
20180515-17,3.06,100.0,995.4,295.15,90.0,293.46
20180515-18,3.56,118.0,994.8,294.35,88.0,292.32
20180515-19,1.26,99.0,995.3,294.15,87.0,291.94
20180515-20,1.83,102.0,994.6,294.05,87.0,291.84
20180515-21,1.78,133.0,994.6,293.85,88.0,291.82
20180515-22,1.35,173.0,994.7,293.95,88.0,291.92
20180515-23,1.45,141.0,995.4,294.35,87.0,292.14
20180516-0,2.33,162.0,996.1,294.85,85.0,292.26
20180516-1,2.21,149.0,996.3,296.05,79.0,292.28
20180516-2,1.6,80.0,996.6,296.85,76.0,292.45
20180516-3,1.59,161.0,996.3,298.95,69.0,292.94
20180516-4,2.44,201.0,996.3,298.95,69.0,292.94
20180516-5,2.01,118.0,995.8,300.35,63.0,292.84
20180516-6,1.89,149.0,995.6,301.15,62.0,293.35
20180516-7,2.61,173.0,994.9,301.85,58.0,292.95
20180516-8,1.91,152.0,994.3,302.05,57.0,292.86
20180516-9,1.89,78.0,994.7,301.95,56.0,292.49
20180516-10,2.62,149.0,995.8,301.25,61.0,293.18
20180516-11,2.44,146.0,996.1,299.75,67.0,293.24
20180516-12,1.4,42.0,996.8,297.05,82.0,293.85
20180516-13,1.07,29.0,998.2,296.65,85.0,294.03
20180516-14,1.5,97.0,998.8,297.05,85.0,294.42
20180516-15,2.09,84.0,999.0,297.95,80.0,294.33
20180516-16,2.86,40.0,999.6,297.05,85.0,294.42
20180516-17,4.17,340.0,999.8,295.35,91.0,293.84
20180516-18,1.03,47.0,999.5,294.55,94.0,293.56
20180516-19,0.9,360.0,999.9,294.55,93.0,293.39
20180516-20,0.85,99.0,999.8,294.65,95.0,293.83
20180516-21,2.47,166.0,1000.0,294.85,93.0,293.69
20180516-22,2.56,145.0,1000.7,295.05,86.0,292.64
20180516-23,1.64,157.0,1001.1,295.45,82.0,292.28
20180517-0,2.46,221.0,1001.3,295.95,77.0,291.78
20180517-1,1.83,196.0,1001.8,296.55,72.0,291.31
20180517-2,2.65,308.0,1003.3,295.85,80.0,292.28
20180517-3,2.89,61.0,1002.8,292.65,83.0,289.73
20180517-4,4.04,11.0,1003.0,293.45,71.0,288.1
20180517-5,3.12,358.0,1002.6,294.15,66.0,287.65
20180517-6,4.62,311.0,1002.6,294.35,67.0,288.07
20180517-7,4.26,315.0,1002.2,295.15,64.0,288.14
20180517-8,3.13,330.0,1001.8,296.65,61.0,288.82
20180517-9,2.61,5.0,1001.9,296.45,52.0,286.2
20180517-10,0.99,48.0,1002.4,295.75,63.0,288.47
20180517-11,0.52,29.0,1002.8,295.05,72.0,289.86
20180517-12,0.77,181.0,1003.3,295.15,70.0,289.52
20180517-13,0.57,57.0,1003.6,293.95,75.0,289.43
20180517-14,3.41,325.0,1004.5,295.15,61.0,287.4
20180517-15,1.55,316.0,1004.1,294.45,65.0,287.71
20180517-16,2.32,355.0,1004.1,293.25,73.0,288.33
20180517-17,2.46,356.0,1004.2,293.25,73.0,288.33
20180517-18,3.25,339.0,1004.5,293.75,65.0,287.04
20180517-19,3.08,344.0,1004.9,292.85,72.0,287.73
20180517-20,3.01,19.0,1005.2,293.35,63.0,286.18
20180517-21,1.27,27.0,1005.7,292.65,68.0,286.67
20180517-22,1.81,20.0,1006.7,293.15,62.0,285.75
20180517-23,2.63,23.0,1007.5,293.25,59.0,285.1
20180518-0,2.65,22.0,1008.2,294.35,57.0,285.62
20180518-1,2.79,37.0,1008.6,296.15,48.0,284.71
20180518-2,2.5,16.0,1008.6,299.05,40.0,284.64
20180518-3,1.87,11.0,1008.4,300.05,39.0,285.16
20180518-4,3.71,331.0,1008.2,301.85,35.0,285.15
20180518-5,1.85,42.0,1007.5,301.95,32.0,283.9
20180518-6,2.74,354.0,1006.7,303.55,29.0,283.84
20180518-7,3.92,167.0,1006.5,302.65,32.0,284.52
20180518-8,4.03,165.0,1006.2,302.15,34.0,284.98
20180518-9,4.82,160.0,1006.1,301.35,37.0,285.54
20180518-10,3.75,146.0,1006.3,300.25,40.0,285.72
20180518-11,3.26,144.0,1007.1,298.75,44.0,285.8
20180518-12,2.44,133.0,1008.0,296.25,53.0,286.3
20180518-13,3.6,182.0,1008.9,297.65,46.0,285.46
20180518-14,2.42,157.0,1009.7,295.65,49.0,284.56
20180518-15,2.37,152.0,1010.7,293.55,55.0,284.33
20180518-16,2.89,144.0,1011.3,294.15,50.0,283.47
20180518-17,2.03,70.0,1011.4,292.25,59.0,284.15
20180518-18,2.42,85.0,1011.4,291.75,59.0,283.68
20180518-19,1.87,90.0,1011.4,291.15,60.0,283.36
20180518-20,1.81,89.0,1011.4,291.05,60.0,283.27
20180518-21,0.93,62.0,1011.7,289.05,71.0,283.86
20180518-22,1.55,1.0,1012.2,289.15,79.0,285.55
20180518-23,0.7,32.0,1012.5,292.05,66.0,285.64
20180519-0,1.75,90.0,1012.6,293.55,57.0,284.86
20180519-1,2.24,94.0,1011.9,296.15,48.0,284.71
20180519-2,1.91,134.0,1012.1,298.65,44.0,285.7
20180519-3,2.32,167.0,1011.7,299.35,40.0,284.91
20180519-4,3.01,160.0,1010.9,300.85,33.0,283.38
20180519-5,4.17,145.0,1010.1,301.25,32.0,283.28
20180519-6,4.37,154.0,1009.5,301.15,27.0,280.69
20180519-7,2.39,144.0,1009.3,299.55,34.0,282.67
20180519-8,2.24,123.0,1009.0,299.75,30.0,281.01
20180519-9,2.08,143.0,1009.5,298.75,33.0,281.52
20180519-10,8.07,165.0,1010.1,296.95,39.0,282.36
20180519-11,7.55,220.0,1011.4,293.35,61.0,285.69
20180519-12,3.92,258.0,1011.9,292.45,68.0,286.48
20180519-13,4.14,293.0,1012.5,291.65,74.0,286.99
20180519-14,3.66,247.0,1012.3,291.75,68.0,285.81
20180519-15,2.86,315.0,1012.2,291.95,67.0,285.77
20180519-16,1.3,32.0,1012.5,291.05,74.0,286.41
20180519-17,1.29,59.0,1012.7,290.65,82.0,287.58
20180519-18,1.5,150.0,1012.7,290.55,81.0,287.3
20180519-19,1.96,147.0,1013.0,291.05,77.0,287.01
20180519-20,1.78,143.0,1012.8,291.05,77.0,287.01
20180519-21,3.86,128.0,1013.0,290.85,74.0,286.22
20180519-22,2.42,141.0,1013.7,290.25,81.0,287.01
20180519-23,2.87,127.0,1014.1,290.25,83.0,287.38
20180520-0,2.61,132.0,1014.8,290.15,81.0,286.91
20180520-1,2.76,156.0,1015.2,290.35,78.0,286.53
20180520-2,2.87,154.0,1015.5,290.35,73.0,285.53
20180520-3,2.43,117.0,1015.9,290.25,74.0,285.64
20180520-4,2.26,62.0,1015.9,289.85,79.0,286.24
20180520-5,1.9,67.0,1015.5,289.45,80.0,286.04
20180520-6,0.93,124.0,1015.1,290.95,72.0,285.9
20180520-7,0.92,45.0,1014.6,291.45,60.0,283.65
20180520-8,0.89,69.0,1014.3,291.75,60.0,283.93
20180520-9,0.83,29.0,1014.2,291.55,63.0,284.47
20180520-10,1.24,75.0,1013.9,291.55,67.0,285.39
20180520-11,1.37,51.0,1014.5,290.95,69.0,285.26
20180520-12,0.86,41.0,1014.7,290.75,72.0,285.71
20180520-13,2.04,13.0,1015.1,290.75,71.0,285.5
20180520-14,1.33,32.0,1015.0,290.65,68.0,284.75
20180520-15,0.93,13.0,1014.7,290.25,72.0,285.22
20180520-16,0.96,47.0,1014.8,289.95,78.0,286.14
20180520-17,1.33,8.0,1014.7,289.75,81.0,286.52
20180520-18,1.3,19.0,1014.4,289.55,82.0,286.51
20180520-19,0.81,65.0,1013.8,289.55,84.0,286.87
20180520-20,2.31,129.0,1014.7,289.05,83.0,286.2
20180520-21,2.07,100.0,1014.1,287.95,94.0,287.0
20180520-22,1.11,93.0,1014.1,287.65,95.0,286.87
20180520-23,1.78,104.0,1014.1,288.15,95.0,287.37
20180521-0,2.06,103.0,1014.3,288.45,92.0,287.17
20180521-1,2.27,102.0,1014.0,288.95,92.0,287.67
20180521-2,3.07,138.0,1013.9,290.05,87.0,287.9
20180521-3,2.65,137.0,1014.1,290.25,84.0,287.56
20180521-4,2.9,128.0,1013.8,291.05,82.0,287.98
20180521-5,2.85,115.0,1013.1,291.95,78.0,288.09
20180521-6,3.04,142.0,1012.5,291.85,76.0,287.59
20180521-7,3.02,103.0,1011.8,291.75,74.0,287.09
20180521-8,2.21,100.0,1011.2,291.75,70.0,286.25
20180521-9,1.55,135.0,1010.9,291.75,65.0,285.13
20180521-10,2.35,202.0,1010.9,291.15,74.0,286.51
20180521-11,2.03,197.0,1011.1,291.15,73.0,286.3
20180521-12,1.37,22.0,1011.1,290.45,81.0,287.2
20180521-13,1.12,27.0,1011.2,289.75,88.0,287.78
20180521-14,0.97,55.0,1011.1,289.65,89.0,287.85
