data-time,wind,dir,slp,t2,rh2,td2
20180518-10,4.09,156.0,1005.8,300.15,43.0,286.73
20180518-11,2.56,158.0,1006.6,298.75,47.0,286.79
20180518-12,1.76,144.0,1007.5,297.15,52.0,286.85
20180518-13,3.86,182.0,1008.4,296.75,53.0,286.77
20180518-14,2.39,159.0,1009.2,295.65,55.0,286.3
20180518-15,2.5,150.0,1010.1,294.85,54.0,285.27
20180518-16,2.66,152.0,1010.8,294.15,53.0,284.34
20180518-17,1.59,97.0,1010.9,292.75,60.0,284.88
20180518-18,2.48,100.0,1010.9,291.75,63.0,284.66
20180518-19,1.9,110.0,1010.9,291.55,61.0,283.99
20180518-20,1.17,100.0,1010.9,291.35,61.0,283.8
20180518-21,0.46,61.0,1011.2,289.75,70.0,284.32
20180518-22,0.66,359.0,1011.7,290.45,73.0,285.62
20180518-23,0.27,97.0,1012.0,292.65,66.0,286.22
20180519-0,1.48,97.0,1012.1,294.35,56.0,285.35
20180519-1,1.73,89.0,1011.4,295.85,51.0,285.34
20180519-2,1.37,151.0,1011.6,297.65,49.0,286.41
20180519-3,2.14,202.0,1011.2,299.15,42.0,285.46
20180519-4,2.44,130.0,1010.4,300.05,36.0,283.96
20180519-5,2.99,159.0,1009.6,300.25,37.0,284.55
20180519-6,3.9,170.0,1009.0,300.65,35.0,284.08
20180519-7,1.94,128.0,1008.8,299.25,39.0,284.44
20180519-8,2.42,116.0,1008.5,299.25,35.0,282.83
20180519-9,2.06,148.0,1009.0,298.35,36.0,282.44
20180519-10,12.91,187.0,1009.3,297.95,36.0,282.08
20180519-11,6.78,223.0,1010.9,293.65,63.0,286.47
20180519-12,4.62,271.0,1011.4,292.45,71.0,287.13
20180519-13,3.88,295.0,1012.0,291.35,78.0,287.5
20180519-14,3.19,264.0,1011.8,291.25,77.0,287.21
20180519-15,1.66,21.0,1011.8,291.05,74.0,286.41
20180519-16,0.84,43.0,1012.0,290.95,79.0,287.31
20180519-17,0.82,71.0,1012.1,291.25,78.0,287.41
20180519-18,1.68,135.0,1012.1,290.85,77.0,286.82
20180519-19,1.81,158.0,1012.5,290.65,81.0,287.4
20180519-20,1.5,151.0,1012.3,290.85,80.0,287.4
20180519-21,2.29,131.0,1012.5,290.65,80.0,287.21
20180519-22,1.82,151.0,1013.2,290.15,83.0,287.28
20180519-23,1.78,141.0,1013.6,290.25,85.0,287.74
20180520-0,3.3,157.0,1014.3,290.25,84.0,287.56
20180520-1,2.5,160.0,1014.7,290.35,77.0,286.33
20180520-2,2.88,167.0,1015.0,290.35,78.0,286.53
20180520-3,1.98,142.0,1015.4,290.05,77.0,286.04
20180520-4,1.6,95.0,1015.4,289.85,80.0,286.43
20180520-5,1.43,99.0,1015.0,289.25,83.0,286.4
20180520-6,0.75,85.0,1014.6,290.55,78.0,286.72
20180520-7,0.93,85.0,1014.1,291.65,64.0,284.8
20180520-8,0.81,84.0,1013.8,291.55,63.0,284.47
20180520-9,1.11,18.0,1013.7,291.65,66.0,285.26
20180520-10,1.0,38.0,1013.4,291.25,70.0,285.76
20180520-11,0.86,48.0,1014.0,291.05,70.0,285.57
20180520-12,0.47,39.0,1014.2,290.95,69.0,285.26
20180520-13,1.64,13.0,1014.7,290.65,74.0,286.02
20180520-14,1.03,24.0,1014.5,290.45,75.0,286.03
20180520-15,0.59,18.0,1014.2,290.45,74.0,285.83
20180520-16,0.59,29.0,1014.3,290.15,78.0,286.34
20180520-17,1.99,360.0,1014.2,289.65,82.0,286.61
20180520-18,0.68,25.0,1013.8,289.65,85.0,287.15
20180520-19,0.71,67.0,1013.4,289.75,84.0,287.07
20180520-20,2.81,134.0,1014.1,289.65,77.0,285.65
20180520-21,1.13,99.0,1013.7,287.75,96.0,287.13
20180520-22,1.23,101.0,1013.6,287.65,96.0,287.03
20180520-23,1.2,104.0,1013.6,288.05,96.0,287.43
20180521-0,1.84,110.0,1013.8,288.45,93.0,287.34
20180521-1,1.62,121.0,1013.5,288.75,92.0,287.47
20180521-2,2.19,145.0,1013.4,290.45,89.0,288.64
20180521-3,2.87,143.0,1013.5,290.15,85.0,287.64
20180521-4,2.62,149.0,1013.4,290.85,84.0,288.15
20180521-5,2.43,152.0,1012.5,291.65,80.0,288.18
20180521-6,2.99,146.0,1012.0,291.75,80.0,288.28
20180521-7,2.86,116.0,1011.3,291.55,74.0,286.9
20180521-8,2.45,106.0,1010.8,291.75,71.0,286.46
20180521-9,1.4,132.0,1010.4,291.65,70.0,286.15
20180521-10,2.62,189.0,1010.4,291.25,75.0,286.81
20180521-11,2.49,167.0,1010.7,290.75,75.0,286.32
20180521-12,1.51,18.0,1010.7,289.95,88.0,287.98
20180521-13,1.12,19.0,1010.8,289.75,89.0,287.95
20180521-14,0.85,50.0,1010.5,289.65,88.0,287.68
20180521-15,1.63,17.0,1010.7,289.75,87.0,287.61
20180521-16,4.12,345.0,1010.7,288.95,92.0,287.67
20180521-17,1.65,13.0,1010.0,288.05,91.0,286.61
20180521-18,0.81,53.0,1009.5,288.15,93.0,287.04
20180521-19,1.26,358.0,1009.4,287.75,94.0,286.81
20180521-20,1.4,8.0,1009.3,287.85,92.0,286.58
20180521-21,1.5,322.0,1009.5,287.85,91.0,286.41
20180521-22,1.59,357.0,1009.6,287.85,93.0,286.74
20180521-23,1.57,12.0,1009.9,288.25,91.0,286.81
20180522-0,0.94,334.0,1010.6,288.85,91.0,287.4
20180522-1,1.08,155.0,1010.0,290.65,68.0,284.75
20180522-2,2.45,239.0,1008.9,294.15,47.0,282.55
20180522-3,3.44,297.0,1008.0,297.05,27.0,277.13
20180522-4,13.17,276.0,1007.1,298.55,11.0,266.14
20180522-5,10.49,283.0,1007.2,299.15,10.0,265.37
20180522-6,11.4,307.0,1006.6,299.15,9.0,264.0
20180522-7,10.39,281.0,1005.5,300.15,9.0,264.78
20180522-8,12.79,299.0,1005.4,299.65,8.0,262.88
20180522-9,11.15,317.0,1005.6,298.55,8.0,262.03
20180522-10,11.68,317.0,1006.0,297.65,8.0,261.34
20180522-11,5.73,349.0,1006.6,295.35,13.0,265.75
20180522-12,7.23,359.0,1007.2,294.25,12.0,263.83
20180522-13,3.95,6.0,1008.2,292.35,16.0,266.01
20180522-14,0.62,76.0,1008.7,291.55,14.0,263.62
20180522-15,2.45,168.0,1008.6,286.15,36.0,271.48
20180522-16,0.57,105.0,1008.3,285.85,40.0,272.65
20180522-17,2.53,6.0,1007.3,287.05,36.0,272.29
20180522-18,2.6,267.0,1007.7,287.65,30.0,270.35
20180522-19,1.11,39.0,1007.0,283.75,52.0,274.34
20180522-20,0.48,29.0,1006.8,282.65,62.0,275.76
20180522-21,1.39,82.0,1006.6,282.45,63.0,275.8
20180522-22,0.24,124.0,1006.8,283.85,65.0,277.58
20180522-23,1.66,74.0,1006.4,287.85,39.0,274.12
20180523-0,1.99,81.0,1005.4,290.35,32.0,273.62
20180523-1,1.58,86.0,1004.2,292.95,22.0,270.75
20180523-2,2.5,195.0,1003.3,294.05,25.0,273.45
20180523-3,2.28,136.0,1002.3,296.15,25.0,275.26
20180523-4,2.8,199.0,1000.9,298.35,23.0,275.99
20180523-5,6.07,201.0,999.2,301.35,20.0,276.56
20180523-6,6.23,213.0,998.1,303.05,20.0,277.99
20180523-7,7.49,205.0,996.8,304.65,19.0,278.6
20180523-8,9.02,208.0,995.7,305.05,18.0,278.16
20180523-9,8.71,202.0,995.1,305.25,19.0,279.1
20180523-10,7.83,210.0,994.9,304.45,20.0,279.17
20180523-11,7.36,220.0,995.0,302.85,24.0,280.45
20180523-12,5.28,213.0,995.6,302.15,26.0,281.01
20180523-13,3.71,226.0,996.3,300.45,30.0,281.62
20180523-14,5.67,222.0,996.6,298.95,35.0,282.56
20180523-15,0.58,53.0,997.1,294.25,50.0,283.56
20180523-16,0.75,160.0,997.2,291.85,62.0,284.51
20180523-17,0.91,53.0,997.3,289.65,74.0,285.06
20180523-18,1.08,92.0,997.7,289.25,77.0,285.26
20180523-19,1.34,349.0,998.1,288.25,83.0,285.42
20180523-20,1.44,342.0,998.3,287.95,86.0,285.66
20180523-21,1.15,7.0,998.7,286.65,90.0,285.06
20180523-22,1.19,359.0,998.9,289.35,82.0,286.31
20180523-23,0.6,38.0,999.2,294.25,58.0,285.78
20180524-0,0.72,80.0,999.3,296.95,50.0,286.07
20180524-1,1.52,133.0,999.5,297.55,46.0,285.36
20180524-2,2.97,169.0,999.5,300.55,40.0,285.99
20180524-3,2.91,196.0,998.9,302.35,38.0,286.84
20180524-4,2.32,191.0,998.1,304.75,26.0,283.26
20180524-5,4.69,175.0,997.5,306.35,28.0,285.76
20180524-6,6.28,180.0,996.7,307.15,22.0,282.84
20180524-7,6.07,192.0,996.2,307.35,19.0,280.86
20180524-8,6.8,208.0,995.9,306.95,18.0,279.74
20180524-9,7.75,206.0,995.9,305.75,20.0,280.26
20180524-10,6.28,192.0,995.9,305.15,23.0,281.79
20180524-11,3.95,186.0,995.8,303.05,32.0,284.87
20180524-12,3.88,192.0,996.4,302.15,36.0,285.84
20180524-13,3.04,170.0,997.2,299.05,51.0,288.32
20180524-14,4.26,183.0,997.7,297.75,55.0,288.27
20180524-15,3.8,173.0,998.0,296.95,57.0,288.06
20180524-16,1.78,147.0,997.8,296.75,56.0,287.6
20180524-17,1.67,156.0,998.3,295.45,57.0,286.65
20180524-18,2.08,153.0,998.6,294.15,63.0,286.94
20180524-19,1.16,133.0,998.6,292.15,72.0,287.06
20180524-20,1.84,128.0,998.7,291.45,73.0,286.59
20180524-21,1.09,85.0,998.8,291.65,72.0,286.58
20180524-22,0.79,44.0,999.1,292.15,70.0,286.63
20180524-23,1.03,99.0,999.6,293.65,67.0,287.4
20180525-0,0.67,101.0,999.9,295.35,63.0,288.08
20180525-1,1.33,132.0,1000.0,297.35,54.0,287.61
20180525-2,1.34,147.0,1000.0,298.95,49.0,287.61
20180525-3,1.88,231.0,999.8,300.55,50.0,289.41
20180525-4,1.21,79.0,999.5,300.75,49.0,289.28
20180525-5,2.05,135.0,998.9,302.75,46.0,290.14
20180525-6,2.7,192.0,998.1,303.85,41.0,289.36
20180525-7,2.76,152.0,997.7,305.55,38.0,289.72
20180525-8,4.51,155.0,997.3,305.05,37.0,288.86
20180525-9,5.51,162.0,997.4,304.55,37.0,288.41
20180525-10,3.23,155.0,997.7,303.65,39.0,288.41
20180525-11,2.48,155.0,998.6,301.95,40.0,287.26
20180525-12,3.18,167.0,999.2,299.75,45.0,287.05
20180525-13,4.31,188.0,999.9,300.25,41.0,286.1
20180525-14,1.69,126.0,999.9,296.55,56.0,287.42
20180525-15,1.54,92.0,1000.2,294.95,63.0,287.7
20180525-16,0.9,102.0,1000.6,295.45,72.0,290.24
20180525-17,2.46,105.0,1000.6,295.15,77.0,291.0
20180525-18,2.06,105.0,1001.0,294.75,81.0,291.41
20180525-19,1.75,110.0,1001.3,294.45,81.0,291.11
20180525-20,2.16,117.0,1001.7,293.95,84.0,291.19
20180525-21,1.61,100.0,1001.9,293.45,87.0,291.25
20180525-22,0.48,88.0,1002.4,293.75,86.0,291.36
20180525-23,0.58,91.0,1003.0,294.95,82.0,291.79
20180526-0,1.84,215.0,1003.4,296.85,77.0,292.65
20180526-1,1.49,206.0,1003.5,298.05,70.0,292.31
20180526-2,1.63,137.0,1003.2,299.55,64.0,292.33
20180526-3,2.08,123.0,1003.5,300.15,65.0,293.14
20180526-4,2.23,235.0,1003.4,301.65,59.0,293.03
20180526-5,3.15,201.0,1002.6,302.15,54.0,292.1
20180526-6,2.84,216.0,1002.1,303.05,49.0,291.41
20180526-7,4.56,249.0,1002.5,303.75,41.0,289.27
20180526-8,5.62,271.0,1002.5,304.35,38.0,288.64
20180526-9,6.56,313.0,1003.0,303.55,23.0,280.43
20180526-10,8.49,319.0,1004.1,302.15,26.0,281.01
20180526-11,5.65,353.0,1005.2,299.95,29.0,280.69
20180526-12,7.71,334.0,1006.1,299.15,31.0,280.96
20180526-13,4.68,328.0,1006.6,297.75,35.0,281.49
20180526-14,4.31,352.0,1006.5,295.65,41.0,281.92
20180526-15,3.71,329.0,1006.5,295.95,40.0,281.83
20180526-16,3.71,342.0,1006.2,294.85,45.0,282.56
20180526-17,1.27,70.0,1005.9,292.65,55.0,283.48
20180526-18,1.81,360.0,1005.8,291.95,59.0,283.87
20180526-19,2.27,358.0,1005.7,290.85,65.0,284.27
20180526-20,1.9,351.0,1005.7,289.75,74.0,285.15
20180526-21,2.71,4.0,1005.6,290.05,66.0,283.73
20180526-22,1.73,340.0,1006.0,290.85,69.0,285.16
20180526-23,1.57,28.0,1006.0,294.55,51.0,284.14
20180527-0,2.33,7.0,1005.8,296.65,44.0,283.87
20180527-1,1.97,20.0,1005.4,298.75,36.0,282.8
20180527-2,2.96,304.0,1005.1,301.05,29.0,281.65
20180527-3,2.21,305.0,1004.5,303.15,23.0,280.09
20180527-4,2.42,244.0,1003.7,304.35,17.0,276.77
20180527-5,3.87,211.0,1002.3,306.05,14.0,275.42
20180527-6,4.07,190.0,1001.2,306.45,12.0,273.6
20180527-7,6.45,186.0,1000.0,307.15,12.0,274.15
20180527-8,8.07,180.0,999.1,306.55,13.0,274.79
20180527-9,6.87,175.0,998.4,305.85,16.0,277.14
20180527-10,5.84,197.0,998.5,305.25,17.0,277.51
20180527-11,7.57,204.0,998.4,304.45,19.0,278.43
20180527-12,4.73,202.0,998.8,303.05,21.0,278.69
20180527-13,4.46,189.0,999.1,302.65,20.0,277.66
20180527-14,3.49,170.0,999.0,299.15,26.0,278.41
20180527-15,3.24,339.0,999.3,298.85,27.0,278.7
20180527-16,1.18,31.0,999.3,294.35,43.0,281.43
20180527-17,1.65,37.0,999.2,293.15,49.0,282.24
20180527-18,2.29,357.0,999.5,293.15,50.0,282.54
20180527-19,3.0,5.0,999.9,294.35,41.0,280.73
20180527-20,1.5,323.0,999.7,294.25,39.0,279.92
20180527-21,1.72,7.0,999.5,292.55,46.0,280.76
20180527-22,1.66,359.0,999.8,293.15,46.0,281.31
20180527-23,4.97,330.0,1000.2,298.95,22.0,275.87
20180528-0,9.56,309.0,1001.4,300.85,15.0,272.14
20180528-1,9.63,315.0,1002.4,301.55,15.0,272.72
20180528-2,11.06,347.0,1003.7,300.25,16.0,272.54
20180528-3,11.08,317.0,1004.4,300.05,15.0,271.49
20180528-4,8.79,320.0,1004.4,301.15,15.0,272.39
20180528-5,8.47,319.0,1004.2,301.15,14.0,271.45
20180528-6,8.17,310.0,1004.2,301.95,13.0,271.09
20180528-7,6.1,297.0,1003.7,302.65,13.0,271.65
20180528-8,7.6,338.0,1003.8,302.45,14.0,272.5
20180528-9,3.75,13.0,1003.9,301.65,15.0,272.8
20180528-10,4.74,355.0,1004.1,301.05,16.0,273.19
20180528-11,2.65,13.0,1004.8,299.05,19.0,273.91
20180528-12,2.4,11.0,1005.4,296.85,24.0,275.3
20180528-13,2.36,351.0,1006.1,292.45,42.0,279.35
20180528-14,1.16,16.0,1006.4,291.35,39.0,277.29
20180528-15,0.4,219.0,1006.7,289.85,51.0,279.76
20180528-16,1.04,297.0,1007.2,289.35,54.0,280.12
20180528-17,1.4,352.0,1007.3,289.05,47.0,277.84
20180528-18,1.95,354.0,1007.3,287.95,59.0,280.09
20180528-19,1.7,293.0,1007.1,286.95,53.0,277.6
20180528-20,1.67,330.0,1007.2,287.45,61.0,280.09
20180528-21,2.08,335.0,1007.6,286.85,55.0,278.04
20180528-22,2.33,347.0,1007.7,289.55,51.0,279.48
20180528-23,1.98,356.0,1007.8,293.45,35.0,277.64
20180529-0,1.95,332.0,1007.9,296.25,28.0,276.95
20180529-1,4.83,312.0,1007.7,299.65,19.0,274.41
20180529-2,3.56,330.0,1007.4,300.05,21.0,276.15
20180529-3,7.74,335.0,1006.9,302.35,18.0,275.91
20180529-4,6.06,313.0,1006.4,302.75,18.0,276.25
20180529-5,7.83,307.0,1005.5,304.25,15.0,274.92
20180529-6,5.88,355.0,1004.8,304.45,15.0,275.09
20180529-7,7.16,307.0,1004.1,305.25,14.0,274.77
20180529-8,6.1,296.0,1003.4,305.45,13.0,273.9
20180529-9,6.91,315.0,1003.0,305.25,12.0,272.64
20180529-10,7.17,317.0,1003.1,304.85,13.0,273.42
20180529-11,6.73,319.0,1003.7,303.55,14.0,273.39
20180529-12,4.08,335.0,1004.3,299.85,19.0,274.58
20180529-13,1.78,13.0,1005.4,298.45,24.0,276.67
20180529-14,0.89,29.0,1006.2,294.15,39.0,279.83
20180529-15,0.41,14.0,1006.8,292.15,48.0,281.01
20180529-16,1.88,3.0,1007.2,292.15,44.0,279.75
20180529-17,1.86,349.0,1007.5,290.15,53.0,280.6
20180529-18,3.07,325.0,1007.6,291.65,43.0,278.96
20180529-19,2.62,351.0,1007.6,289.35,53.0,279.85
20180529-20,0.73,20.0,1007.9,289.55,49.0,278.9
20180529-21,0.53,244.0,1008.6,289.05,53.0,279.57
20180529-22,0.95,44.0,1008.9,290.45,59.0,282.45
20180529-23,1.4,327.0,1009.2,295.95,37.0,280.69
20180530-0,2.4,12.0,1009.5,297.65,29.0,278.67
20180530-1,2.33,335.0,1009.3,299.95,23.0,277.35
20180530-2,3.0,326.0,1009.1,301.45,22.0,278.0
20180530-3,2.2,311.0,1009.0,302.85,21.0,278.52
20180530-4,3.52,357.0,1008.5,304.75,19.0,278.68
20180530-5,4.41,332.0,1007.8,305.25,16.0,276.65
20180530-6,2.17,127.0,1007.1,306.15,16.0,277.39
20180530-7,2.23,217.0,1006.3,305.95,16.0,277.22
20180530-8,1.55,133.0,1005.7,305.75,16.0,277.06
20180530-9,2.32,265.0,1005.5,306.05,15.0,276.39
20180530-10,1.94,185.0,1005.2,306.25,16.0,277.47
20180530-11,3.35,146.0,1005.9,303.45,21.0,279.03
20180530-12,5.32,213.0,1006.6,303.45,18.0,276.83
20180530-13,4.14,198.0,1007.6,301.35,22.0,277.91
20180530-14,1.85,164.0,1008.2,299.15,27.0,278.96
20180530-15,0.99,97.0,1008.4,294.95,39.0,280.55
20180530-16,2.19,111.0,1008.9,295.75,41.0,282.01
20180530-17,2.22,121.0,1009.2,294.55,50.0,283.84
20180530-18,1.48,106.0,1009.9,293.85,58.0,285.41
20180530-19,1.34,15.0,1010.4,291.85,70.0,286.34
20180530-20,0.65,39.0,1010.9,290.55,74.0,285.93
20180530-21,0.48,53.0,1011.2,290.45,70.0,284.99
20180530-22,0.49,8.0,1011.7,292.55,65.0,285.89
20180530-23,1.97,6.0,1012.0,296.35,44.0,283.6
20180531-0,2.73,337.0,1012.3,298.85,36.0,282.89
20180531-1,3.08,337.0,1012.2,300.55,34.0,283.56
20180531-2,2.85,333.0,1012.0,302.25,30.0,283.2
20180531-3,1.53,298.0,1011.7,303.95,26.0,282.57
20180531-4,1.47,200.0,1011.2,305.85,22.0,281.74
20180531-5,2.24,222.0,1010.3,307.25,17.0,279.16
20180531-6,2.73,233.0,1009.4,307.65,15.0,277.7
20180531-7,3.56,169.0,1008.7,308.95,14.0,277.77
20180531-8,4.07,195.0,1008.1,308.75,13.0,276.55
20180531-9,4.06,169.0,1007.8,308.45,14.0,277.36
20180531-10,4.51,171.0,1008.0,307.45,18.0,280.15
20180531-11,3.29,171.0,1008.3,305.85,19.0,279.6
20180531-12,4.65,191.0,1008.8,305.05,20.0,279.67
20180531-13,1.81,175.0,1009.6,303.35,23.0,280.26
20180531-14,1.02,182.0,1010.0,298.85,33.0,281.61
20180531-15,0.78,141.0,1010.2,295.85,45.0,283.47
20180531-16,1.93,84.0,1010.1,295.65,46.0,283.62
20180531-17,1.24,72.0,1010.3,294.95,50.0,284.21
20180531-18,1.12,67.0,1010.2,291.95,63.0,284.85
20180531-19,0.36,357.0,1010.3,292.05,69.0,286.32
20180531-20,1.47,339.0,1010.4,291.65,66.0,285.26
20180531-21,1.43,339.0,1010.7,290.45,66.0,284.11
20180531-22,2.06,349.0,1010.9,293.55,60.0,285.63
20180531-23,3.07,337.0,1011.3,296.95,42.0,283.46
20180601-0,2.95,346.0,1011.4,299.05,38.0,283.87
20180601-1,2.11,360.0,1011.1,301.75,33.0,284.18
20180601-2,1.31,272.0,1011.0,304.85,27.0,283.91
20180601-3,1.72,210.0,1010.7,306.55,20.0,280.93
20180601-4,3.55,199.0,1010.1,307.95,18.0,280.57
20180601-5,5.42,198.0,1009.1,309.35,13.0,277.04
20180601-6,5.29,197.0,1008.4,309.95,12.0,276.38
20180601-7,6.08,233.0,1007.6,309.35,12.0,275.9
20180601-8,6.39,204.0,1007.2,309.45,12.0,275.98
20180601-9,5.94,212.0,1007.1,308.45,14.0,277.36
20180601-10,6.49,204.0,1006.9,307.85,16.0,278.78
20180601-11,5.54,205.0,1007.1,306.45,15.0,276.72
20180601-12,4.62,212.0,1007.5,305.15,19.0,279.02
20180601-13,3.1,200.0,1008.0,304.75,21.0,280.13
20180601-14,1.43,153.0,1008.1,296.75,44.0,283.96
20180601-15,1.3,143.0,1008.1,295.95,44.0,283.23
20180601-16,1.61,141.0,1007.9,297.25,41.0,283.37
20180601-17,1.1,125.0,1007.8,296.25,44.0,283.51
20180601-18,1.22,128.0,1007.5,294.75,51.0,284.32
20180601-19,1.31,39.0,1007.5,294.15,56.0,285.16
20180601-20,1.57,84.0,1007.4,292.05,63.0,284.94
20180601-21,0.75,32.0,1007.4,292.95,62.0,285.56
20180601-22,0.99,34.0,1007.8,293.35,67.0,287.12
20180601-23,0.94,57.0,1008.0,296.75,48.0,285.27
20180602-0,0.71,111.0,1008.1,298.95,44.0,285.98
20180602-1,1.11,76.0,1007.9,301.25,37.0,285.45
20180602-2,1.82,149.0,1007.6,303.25,34.0,285.96
20180602-3,1.87,139.0,1007.1,304.15,31.0,285.36
20180602-4,2.48,193.0,1006.3,305.95,28.0,285.41
20180602-5,5.01,198.0,1005.5,307.65,20.0,281.86
20180602-6,5.02,196.0,1004.6,308.25,19.0,281.61
20180602-7,6.62,198.0,1004.0,309.05,18.0,281.48
20180602-8,6.15,188.0,1003.3,308.45,18.0,280.98
20180602-9,6.1,179.0,1002.9,307.95,19.0,281.36
20180602-10,6.29,205.0,1002.8,306.85,19.0,280.44
20180602-11,6.0,198.0,1002.9,305.85,22.0,281.74
20180602-12,4.19,201.0,1003.2,304.85,26.0,283.35
20180602-13,2.06,155.0,1003.6,302.35,31.0,283.78
20180602-14,2.09,151.0,1003.8,301.45,34.0,284.36
20180602-15,2.0,119.0,1003.7,299.25,42.0,285.55
20180602-16,2.27,129.0,1003.4,298.65,44.0,285.7
20180602-17,4.01,169.0,1002.9,299.25,44.0,286.25
20180602-18,2.6,173.0,1003.0,299.05,45.0,286.41
20180602-19,0.82,162.0,1002.9,297.65,51.0,287.02
20180602-20,1.63,142.0,1003.1,297.25,53.0,287.23
20180602-21,1.53,173.0,1003.6,295.35,64.0,288.33
20180602-22,1.06,83.0,1003.9,296.35,60.0,288.28
20180602-23,0.98,89.0,1005.0,296.05,66.0,289.47
20180603-0,0.6,130.0,1005.8,296.95,59.0,288.59
20180603-1,3.31,341.0,1006.1,297.35,60.0,289.23
20180603-2,2.05,72.0,1005.8,297.65,58.0,288.99
20180603-3,2.87,166.0,1005.5,298.75,43.0,285.45
20180603-4,2.63,161.0,1005.2,297.55,53.0,287.51
20180603-5,4.2,257.0,1004.7,300.55,37.0,284.82
20180603-6,3.79,271.0,1004.2,302.55,29.0,282.96
20180603-7,1.8,314.0,1003.5,303.95,21.0,279.45
20180603-8,2.2,318.0,1003.1,303.75,20.0,278.58
20180603-9,1.54,172.0,1003.1,303.05,23.0,280.0
20180603-10,2.56,148.0,1003.3,301.55,28.0,281.57
20180603-11,3.65,185.0,1003.8,302.25,26.0,281.1
20180603-12,2.87,155.0,1004.3,299.55,39.0,284.71
20180603-13,1.78,90.0,1005.4,298.25,46.0,286.01
20180603-14,1.36,84.0,1005.4,296.95,59.0,288.59
20180603-15,1.26,125.0,1005.0,295.65,64.0,288.61
20180603-16,0.94,113.0,1004.8,293.15,74.0,288.44
20180603-17,0.95,42.0,1004.7,292.65,76.0,288.37
20180603-18,0.99,49.0,1004.6,291.75,80.0,288.28
20180603-19,0.28,136.0,1004.6,291.05,84.0,288.35
20180603-20,0.38,192.0,1004.6,289.75,88.0,287.78
20180603-21,0.54,256.0,1004.7,289.15,88.0,287.19
20180603-22,0.81,350.0,1005.0,291.65,82.0,288.56
20180603-23,0.76,106.0,1005.0,295.55,59.0,287.27
20180604-0,0.87,62.0,1004.9,297.35,52.0,287.04
20180604-1,1.49,122.0,1004.3,299.55,41.0,285.46
20180604-2,2.36,139.0,1003.8,301.85,37.0,285.99
20180604-3,2.94,185.0,1003.0,303.85,30.0,284.61
20180604-4,5.42,220.0,1002.1,306.85,17.0,278.83
20180604-5,7.1,182.0,1000.9,307.35,14.0,276.47
20180604-6,6.74,190.0,1000.2,308.25,13.0,276.15
20180604-7,7.11,203.0,999.3,308.55,12.0,275.27
20180604-8,7.9,199.0,998.2,308.45,13.0,276.31
20180604-9,8.76,192.0,997.6,308.05,17.0,279.82
20180604-10,9.32,187.0,997.4,307.05,16.0,278.13
20180604-11,7.94,194.0,997.7,306.25,16.0,277.47
20180604-12,2.11,154.0,997.9,303.45,21.0,279.03
20180604-13,5.32,170.0,998.0,302.95,23.0,279.92
20180604-14,2.83,142.0,998.0,301.15,27.0,280.69
20180604-15,3.9,152.0,997.7,300.35,28.0,280.53
20180604-16,2.49,137.0,997.4,298.65,31.0,280.52
20180604-17,2.48,114.0,997.0,297.55,34.0,280.89
20180604-18,1.14,92.0,997.2,296.95,35.0,280.77
20180604-19,0.98,58.0,997.1,294.55,43.0,281.61
20180604-20,0.47,20.0,997.5,292.75,53.0,283.03
20180604-21,0.9,99.0,997.7,293.75,52.0,283.68
20180604-22,1.63,354.0,998.3,293.65,59.0,285.48
20180604-23,0.9,65.0,998.5,297.65,47.0,285.78
20180605-0,1.0,137.0,998.8,299.05,38.0,283.87
20180605-1,1.74,120.0,998.7,301.45,37.0,285.63
20180605-2,3.54,176.0,998.4,303.15,31.0,284.48
20180605-3,2.39,146.0,998.0,305.05,28.0,284.62
20180605-4,3.14,181.0,997.4,307.35,23.0,283.67
20180605-5,4.28,170.0,997.0,309.05,16.0,279.77
20180605-6,4.23,199.0,996.3,310.15,15.0,279.73
20180605-7,5.55,183.0,995.5,312.15,14.0,280.35
20180605-8,7.64,190.0,995.2,312.85,11.0,277.44
20180605-9,8.88,205.0,994.9,312.35,12.0,278.29
20180605-10,6.53,185.0,994.7,311.15,14.0,279.54
20180605-11,5.56,206.0,995.4,310.55,14.0,279.06
20180605-12,9.54,179.0,995.7,309.75,14.0,278.41
20180605-13,8.51,200.0,996.1,308.65,14.0,277.53
20180605-14,9.69,203.0,996.4,308.05,15.0,278.02
20180605-15,9.16,202.0,996.5,307.35,14.0,276.47
20180605-16,6.38,202.0,996.7,306.65,15.0,276.88
20180605-17,3.04,172.0,996.6,302.05,21.0,277.84
20180605-18,3.85,171.0,996.8,301.35,23.0,278.55
20180605-19,2.58,163.0,997.4,298.25,32.0,280.63
20180605-20,1.51,64.0,997.8,296.55,37.0,281.23
20180605-21,0.63,43.0,998.8,294.65,43.0,281.7
20180605-22,1.09,60.0,999.3,295.05,48.0,283.7
20180605-23,0.84,47.0,999.6,298.15,41.0,284.19
20180606-0,1.12,77.0,1000.1,301.05,30.0,282.15
20180606-1,0.91,89.0,1000.2,301.55,30.0,282.59
20180606-2,2.17,66.0,1000.1,301.75,32.0,283.72
20180606-3,1.36,83.0,1000.3,302.65,30.0,283.55
20180606-4,1.74,95.0,1000.1,304.65,28.0,284.28
20180606-5,3.47,99.0,999.4,305.85,27.0,284.77
20180606-6,3.01,131.0,999.2,305.15,30.0,285.75
20180606-7,2.12,108.0,999.2,304.55,31.0,285.72
