2.0907821655273438 3.0266454219818115 2.8273138999938965 3.6927645206451416 3.1482832431793213 3.218125343322754 1.2691280841827393 2.188556671142578 2.1549508571624756
3.588759183883667 3.403731107711792 3.815293788909912 4.104318141937256 4.55742073059082 5.237982749938965 2.5203754901885986 3.2076876163482666 2.6400651931762695
3.2636923789978027 3.3961050510406494 3.251155138015747 4.21760368347168 3.962634325027466 3.568401336669922 2.609938383102417 3.326308012008667 2.455373764038086
2.4339065551757812 2.3156609535217285 1.8749934434890747 2.952446222305298 2.7070748805999756 2.6185967922210693 2.09889554977417 2.5836923122406006 2.243570327758789
1.7757492065429688 1.4684762954711914 1.2081141471862793 2.2823615074157715 2.5095672607421875 2.172067880630493 2.567232847213745 2.10239577293396 2.039193868637085
1.0905418395996094 1.2566757202148438 1.2849684953689575 1.7056934833526611 1.747871994972229 1.3051247596740723 1.5537091493606567 1.519734501838684 1.7524583339691162
0.9991222023963928 1.2223553657531738 1.3264368772506714 1.6000683307647705 1.821189284324646 1.6104563474655151 1.4514174461364746 1.4751510620117188 1.909026026725769
1.3600167036056519 1.5031756162643433 1.1354535818099976 1.818974494934082 1.8272404670715332 1.631374478340149 1.466845154762268 1.4637314081192017 2.038379669189453
1.4620990753173828 1.8490016460418701 1.1237401962280273 2.0364975929260254 1.9457145929336548 1.910616159439087 1.4612579345703125 1.6604018211364746 2.0098912715911865
1.1627252101898193 1.4026838541030884 1.1842031478881836 2.1875805854797363 1.9662476778030396 2.154616594314575 1.5764141082763672 1.3980447053909302 1.7543398141860962
0.9946305751800537 1.3650082349777222 1.4111648797988892 2.417506217956543 1.8737179040908813 2.065969467163086 1.5608938932418823 1.406930685043335 1.5911530256271362
0.9607062935829163 1.4310678243637085 1.3479238748550415 2.209784746170044 1.9372740983963013 2.093092679977417 1.3123162984848022 1.0821516513824463 1.1720436811447144
1.0393266677856445 1.424651026725769 1.2342145442962646 1.886816143989563 1.9191604852676392 1.6815513372421265 1.157144546508789 0.9571453332901001 0.9593469500541687
1.0625836849212646 1.53706693649292 1.2605359554290771 1.723217487335205 2.2586090564727783 1.825486660003662 0.9585008025169373 0.9050870537757874 0.8599902391433716
1.008589506149292 1.4053553342819214 1.2521756887435913 1.740625262260437 2.3518168926239014 1.8665858507156372 1.0329868793487549 1.1593724489212036 0.9989962577819824
0.914885938167572 1.2828441858291626 1.4278926849365234 1.793513536453247 2.146538496017456 2.0206124782562256 1.1765363216400146 1.3120572566986084 1.0807040929794312
0.8701086640357971 1.2257200479507446 1.4350227117538452 1.8748172521591187 2.5033552646636963 2.4054718017578125 1.3551303148269653 1.4506465196609497 1.278668999671936
0.9819902777671814 1.2860053777694702 1.379052996635437 2.0477781295776367 2.326223373413086 2.3507003784179688 1.5790401697158813 1.5043635368347168 1.5058796405792236
1.1195261478424072 1.5620007514953613 1.640731692314148 2.4466090202331543 2.844571828842163 3.0143864154815674 1.6621311902999878 1.6027995347976685 1.542711853981018
